,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,radar_group6,radar_group6,radar_group6,radar_group6,radar_group6,radar_group6,radar_group6,Unlabeled 2027,Unlabeled 2027,Unlabeled 2027,Unlabeled 2028,Unlabeled 2028,Unlabeled 2028,Unlabeled 2031,Unlabeled 2031,Unlabeled 2031,Unlabeled 2038,Unlabeled 2038,Unlabeled 2038,Unlabeled 2039,Unlabeled 2039,Unlabeled 2039,Unlabeled 2045,Unlabeled 2045,Unlabeled 2045,radar_group6:Marker1,radar_group6:Marker1,radar_group6:Marker1,radar_group6:Marker2,radar_group6:Marker2,radar_group6:Marker2,radar_group6:Marker3,radar_group6:Marker3,radar_group6:Marker3
,ID,"46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","113130","113130","113130","113060","113060","113060","113180","113180","113180","113200","113200","113200","113210","113210","113210","113420","113420","113420","113100","113100","113100","1130F0","1130F0","1130F0","917C27FBAE5211E97C158CA05683D95","917C27FBAE5211E97C158CA05683D95","917C27FBAE5211E97C158CA05683D95"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3446,9.572222,0.002244,-0.001243,-0.008302,-0.999962,-5.052454,1.793497,0.663363,,,,,,,,,,,,,,,,,,,-4.954871,1.786150,0.782246,-4.958367,1.786287,0.543643,-5.242738,1.809406,0.662837
3447,9.575000,0.001928,-0.001029,-0.007233,-0.999972,-5.052490,1.793683,0.663201,,,,,,,,,,,,,,,,,,,-4.954825,1.786191,0.782303,-4.958365,1.786405,0.543615,-5.242739,1.809999,0.662603
3448,9.577778,0.001227,-0.001193,-0.007622,-0.999970,-5.052456,1.793835,0.663286,,,,,,,,,,,,,,,,,,,-4.954864,1.786118,0.782250,-4.958358,1.786410,0.543617,-5.242718,1.810004,0.662775
3449,9.580556,0.004243,-0.001293,-0.007754,-0.999960,-5.052438,1.793235,0.663523,,,,,,,,,,,,,,,,,,,-4.954834,1.786272,0.782331,-4.959585,1.784337,0.545143,-5.242704,1.809349,0.662944
3450,9.583333,0.001616,-0.001559,-0.008377,-0.999962,-5.052291,1.793663,0.663353,,,,,,,,,,,,,,,,,,,-4.954751,1.786239,0.782235,-4.958500,1.786328,0.543781,-5.242577,1.809544,0.662969
3451,9.586111,0.001387,-0.001553,-0.008847,-0.999959,-5.052457,1.793588,0.663254,,,,,,,,,,,,,,,,,,,-4.954805,1.786168,0.782250,-4.958321,1.786280,0.543645,-5.242758,1.809291,0.662876
3452,9.588889,0.001566,-0.001704,-0.008546,-0.999961,-5.052300,1.793697,0.663384,,,,,,,,,,,,,,,,,,,-4.954772,1.786288,0.782213,-4.958353,1.786381,0.543651,-5.242592,1.809515,0.663056
3453,9.591667,0.002362,-0.001510,-0.009012,-0.999955,-5.052330,1.793416,0.663332,,,,,,,,,,,,,,,,,,,-4.954824,1.786239,0.782224,-4.958335,1.786381,0.543620,-5.242636,1.809055,0.662903
3454,9.594444,0.002250,-0.001600,-0.008069,-0.999964,-5.052293,1.793623,0.663346,,,,,,,,,,,,,,,,,,,-4.954832,1.786183,0.782207,-4.958335,1.786420,0.543614,-5.242570,1.809621,0.662955
3455,9.597222,0.002083,-0.001241,-0.008399,-0.999962,-5.052405,1.793549,0.663288,,,,,,,,,,,,,,,,,,,-4.954863,1.786174,0.782271,-4.958330,1.786457,0.543649,-5.242692,1.809421,0.662767
3456,9.600000,0.001609,-0.001601,-0.008471,-0.999962,-5.052313,1.793704,0.663398,,,,,,,,,,,,,,,,,,,-4.954809,1.786267,0.782304,-4.958316,1.786374,0.543652,-5.242602,1.809550,0.663030
3457,9.602778,0.002469,-0.001781,-0.007881,-0.999964,-5.052157,1.793662,0.663414,,,,,,,,,,,,,,,,,,,-4.954777,1.786309,0.782274,-4.958366,1.786383,0.543656,-5.242428,1.809732,0.663084
3458,9.605556,0.002251,-0.001628,-0.008167,-0.999963,-5.052272,1.793612,0.663396,,,,,,,,,,,,,,,,,,,-4.954842,1.786180,0.782256,-4.958383,1.786409,0.543615,-5.242552,1.809573,0.663016
3459,9.608333,-0.000244,-0.001606,-0.007896,-0.999968,-5.052305,1.793457,0.663265,,,,,,,,,,,,,,,,,,,-4.955577,1.785036,0.781074,-4.958356,1.786405,0.543606,-5.242576,1.809525,0.662964
3460,9.611111,0.002244,-0.001664,-0.008103,-0.999963,-5.052186,1.793661,0.663439,,,,,,,,,,,,,,,,,,,-4.954803,1.786327,0.782273,-4.958434,1.786448,0.543848,-5.242463,1.809647,0.663073
3461,9.613889,0.004970,-0.001444,-0.007229,-0.999960,-5.052323,1.793210,0.663556,,,,,,,,,,,,,,,,,,,-4.954802,1.786313,0.782293,-4.958323,1.787924,0.542773,-5.242572,1.809523,0.663009
3462,9.616667,0.002143,-0.001349,-0.008266,-0.999963,-5.052399,1.793540,0.663267,,,,,,,,,,,,,,,,,,,-4.954786,1.786235,0.782232,-4.958369,1.786373,0.543587,-5.242682,1.809463,0.662784
3463,9.619444,0.000497,-0.002059,-0.008836,-0.999959,-5.052303,1.793825,0.663430,,,,,,,,,,,,,,,,,,,-4.954806,1.786215,0.782248,-4.958342,1.786390,0.543600,-5.242604,1.809533,0.663276
3464,9.622222,0.001040,-0.001959,-0.008919,-0.999958,-5.052392,1.793672,0.663395,,,,,,,,,,,,,,,,,,,-4.954790,1.786225,0.782262,-4.958345,1.786413,0.543627,-5.242695,1.809348,0.663183
3465,9.625000,0.001469,-0.001595,-0.008298,-0.999963,-5.052327,1.793661,0.663400,,,,,,,,,,,,,,,,,,,-4.954851,1.786081,0.782266,-4.958330,1.786325,0.543641,-5.242611,1.809574,0.663034
3466,9.627778,0.005022,-0.001284,-0.007340,-0.999960,-5.052261,1.793199,0.663586,,,,,,,,,,,,,,,,,,,-4.954831,1.786285,0.782260,-4.958171,1.784462,0.546079,-5.242514,1.809470,0.662976
3467,9.630556,0.002064,-0.001849,-0.008342,-0.999961,-5.052350,1.793590,0.663309,,,,,,,,,,,,,,,,,,,-4.954803,1.786238,0.782229,-4.958403,1.786282,0.543489,-5.242635,1.809484,0.663019
3468,9.633333,0.001517,-0.001490,-0.008859,-0.999959,-5.052485,1.793650,0.663288,,,,,,,,,,,,,,,,,,,-4.954827,1.786271,0.782256,-4.958324,1.786319,0.543666,-5.242786,1.809348,0.662881
3469,9.636111,0.001851,-0.001587,-0.008679,-0.999959,-5.052494,1.793579,0.663286,,,,,,,,,,,,,,,,,,,-4.954845,1.786267,0.782246,-4.958333,1.786336,0.543654,-5.242789,1.809346,0.662904
3470,9.638889,0.004344,-0.001510,-0.007604,-0.999961,-5.052342,1.793253,0.663570,,,,,,,,,,,,,,,,,,,-4.954841,1.786216,0.782254,-4.958373,1.784360,0.545830,-5.242604,1.809425,0.663070
3471,9.641667,0.001707,-0.001322,-0.008636,-0.999960,-5.052434,1.793628,0.663295,,,,,,,,,,,,,,,,,,,-4.954821,1.786282,0.782254,-4.958529,1.786337,0.543773,-5.242728,1.809410,0.662818
3472,9.644444,0.001200,-0.001770,-0.008632,-0.999960,-5.052409,1.793736,0.663305,,,,,,,,,,,,,,,,,,,-4.954836,1.786273,0.782276,-4.958373,1.786415,0.543608,-5.242703,1.809522,0.663015
3473,9.647222,0.001257,-0.001639,-0.007660,-0.999969,-5.052250,1.793407,0.663382,,,,,,,,,,,,,,,,,,,-4.954750,1.785460,0.782223,-4.958335,1.786366,0.543617,-5.242514,1.809562,0.663040
3474,9.650000,0.001645,-0.001574,-0.008289,-0.999963,-5.052324,1.793700,0.663380,,,,,,,,,,,,,,,,,,,-4.954812,1.786236,0.782261,-4.958546,1.786343,0.543796,-5.242608,1.809616,0.663000
3475,9.652778,0.002149,-0.001356,-0.008331,-0.999962,-5.052422,1.793481,0.663301,,,,,,,,,,,,,,,,,,,-4.954862,1.786124,0.782264,-4.958386,1.786326,0.543648,-5.242706,1.809379,0.662821
3476,9.655556,0.002226,-0.001315,-0.008388,-0.999962,-5.052321,1.793488,0.663275,,,,,,,,,,,,,,,,,,,-4.954813,1.786197,0.782240,-4.958475,1.786404,0.543766,-5.242608,1.809364,0.662776
3477,9.658333,0.002689,-0.001543,-0.008127,-0.999962,-5.052361,1.793589,0.663433,,,,,,,,,,,,,,,,,,,-4.954816,1.786322,0.782245,-4.958347,1.786284,0.543635,-5.242640,1.809564,0.663005
3478,9.661111,0.002466,-0.001597,-0.008047,-0.999963,-5.052262,1.793561,0.663362,,,,,,,,,,,,,,,,,,,-4.954784,1.786222,0.782287,-4.958331,1.786277,0.543630,-5.242538,1.809567,0.662962
3479,9.663889,0.002325,-0.001351,-0.008474,-0.999961,-5.052386,1.793486,0.663323,,,,,,,,,,,,,,,,,,,-4.954839,1.786189,0.782301,-4.958336,1.786351,0.543632,-5.242675,1.809330,0.662834
3480,9.666667,0.002095,-0.001509,-0.008489,-0.999961,-5.052264,1.793592,0.663439,,,,,,,,,,,,,,,,,,,-4.954806,1.786232,0.782298,-4.958421,1.786484,0.543899,-5.242554,1.809431,0.663019
3481,9.669444,0.002247,-0.001268,-0.008425,-0.999961,-5.052384,1.793477,0.663297,,,,,,,,,,,,,,,,,,,-4.954801,1.786261,0.782306,-4.958309,1.786317,0.543659,-5.242672,1.809340,0.662780
3482,9.672222,0.002388,-0.001392,-0.008570,-0.999959,-5.052373,1.793486,0.663338,,,,,,,,,,,,,,,,,,,-4.954844,1.786198,0.782278,-4.958306,1.786322,0.543652,-5.242666,1.809293,0.662864
3483,9.675000,0.001814,-0.001773,-0.008504,-0.999961,-5.052367,1.793627,0.663318,,,,,,,,,,,,,,,,,,,-4.954786,1.786284,0.782247,-4.958342,1.786380,0.543619,-5.242658,1.809460,0.663008
3484,9.677778,0.001517,-0.001474,-0.009023,-0.999957,-5.052397,1.793569,0.663371,,,,,,,,,,,,,,,,,,,-4.954829,1.786221,0.782247,-4.958348,1.786277,0.543654,-5.242704,1.809205,0.662958
3485,9.680556,0.002271,-0.001760,-0.008061,-0.999963,-5.052155,1.793624,0.663393,,,,,,,,,,,,,,,,,,,-4.954802,1.786287,0.782249,-4.958369,1.786428,0.543611,-5.242431,1.809625,0.663062
3486,9.683333,0.001635,-0.001404,-0.008623,-0.999960,-5.052424,1.793635,0.663325,,,,,,,,,,,,,,,,,,,-4.954862,1.786213,0.782244,-4.958344,1.786307,0.543644,-5.242718,1.809423,0.662881
3487,9.686111,0.004663,-0.001782,-0.007122,-0.999962,-5.052174,1.793212,0.663601,,,,,,,,,,,,,,,,,,,-4.954827,1.786253,0.782238,-4.958513,1.790200,0.541877,-5.242420,1.809567,0.663192
3488,9.688889,0.002290,-0.001602,-0.008088,-0.999963,-5.052317,1.793572,0.663394,,,,,,,,,,,,,,,,,,,-4.954842,1.786223,0.782265,-4.958365,1.786287,0.543678,-5.242594,1.809563,0.663002
3489,9.691667,0.000591,-0.001446,-0.008303,-0.999964,-5.052352,1.793462,0.663336,,,,,,,,,,,,,,,,,,,-4.954886,1.785482,0.782203,-4.958508,1.786350,0.543808,-5.242636,1.809373,0.662945
3490,9.694444,0.001428,-0.001808,-0.007545,-0.999969,-5.052121,1.793478,0.663409,,,,,,,,,,,,,,,,,,,-4.954583,1.785550,0.782220,-4.958319,1.786342,0.543631,-5.242381,1.809677,0.663125
3491,9.697222,0.005046,-0.001579,-0.006869,-0.999963,-5.052197,1.793259,0.663626,,,,,,,,,,,,,,,,,,,-4.954867,1.786207,0.782274,-4.958287,1.783500,0.545255,-5.242435,1.809710,0.663126
3492,9.700000,0.002093,-0.001304,-0.008535,-0.999961,-5.052366,1.793537,0.663317,,,,,,,,,,,,,,,,,,,-4.954826,1.786206,0.782254,-4.958355,1.786418,0.543683,-5.242657,1.809358,0.662820
3493,9.702778,0.000409,-0.001856,-0.008200,-0.999965,-5.052300,1.793574,0.663334,,,,,,,,,,,,,,,,,,,-4.954738,1.785532,0.782117,-4.958333,1.786316,0.543654,-5.242581,1.809525,0.663104
3494,9.705556,0.001401,-0.001344,-0.008800,-0.999959,-5.052435,1.793619,0.663301,,,,,,,,,,,,,,,,,,,-4.954812,1.786262,0.782281,-4.958344,1.786378,0.543628,-5.242734,1.809340,0.662843
3495,9.708333,0.001438,-0.001430,-0.008707,-0.999960,-5.052425,1.793632,0.663319,,,,,,,,,,,,,,,,,,,-4.954805,1.786230,0.782263,-4.958354,1.786376,0.543659,-5.242722,1.809388,0.662892
3496,9.711111,0.002381,-0.001666,-0.008045,-0.999963,-5.052325,1.793552,0.663392,,,,,,,,,,,,,,,,,,,-4.954828,1.786194,0.782261,-4.958381,1.786331,0.543617,-5.242601,1.809559,0.663021
3497,9.713889,0.001832,-0.001312,-0.008400,-0.999962,-5.052425,1.793528,0.663355,,,,,,,,,,,,,,,,,,,-4.954806,1.786161,0.782269,-4.958479,1.786425,0.543877,-5.242712,1.809401,0.662869
3498,9.716667,0.002262,-0.001524,-0.008639,-0.999959,-5.052337,1.793466,0.663330,,,,,,,,,,,,,,,,,,,-4.954807,1.786200,0.782226,-4.958330,1.786362,0.543604,-5.242631,1.809247,0.662911
3499,9.719444,0.001619,-0.001669,-0.008316,-0.999963,-5.052304,1.793664,0.663407,,,,,,,,,,,,,,,,,,,-4.954808,1.786176,0.782280,-4.958332,1.786280,0.543654,-5.242588,1.809569,0.663065
3500,9.722222,0.001428,-0.001617,-0.008576,-0.999961,-5.052329,1.793655,0.663427,,,,,,,,,,,,,,,,,,,-4.954781,1.786219,0.782294,-4.958357,1.786340,0.543644,-5.242622,1.809461,0.663072
3501,9.725000,0.004725,-0.001487,-0.007260,-0.999961,-5.052348,1.793179,0.663537,,,,,,,,,,,,,,,,,,,-4.954857,1.786200,0.782277,-4.958500,1.790190,0.541864,-5.242598,1.809481,0.663015
3502,9.727778,0.000914,-0.001622,-0.008949,-0.999958,-5.052518,1.793710,0.663300,,,,,,,,,,,,,,,,,,,-4.954805,1.786233,0.782288,-4.958371,1.786299,0.543648,-5.242823,1.809375,0.662964
3503,9.730556,0.000302,-0.001752,-0.008876,-0.999959,-5.052452,1.793857,0.663394,,,,,,,,,,,,,,,,,,,-4.954821,1.786230,0.782283,-4.958363,1.786366,0.543652,-5.242754,1.809550,0.663129
3504,9.733333,0.002389,-0.001326,-0.008483,-0.999960,-5.052353,1.793511,0.663280,,,,,,,,,,,,,,,,,,,-4.954849,1.786214,0.782230,-4.958522,1.786379,0.543773,-5.242643,1.809351,0.662780
3505,9.736111,0.001438,-0.001358,-0.008680,-0.999960,-5.052418,1.793604,0.663324,,,,,,,,,,,,,,,,,,,-4.954831,1.786132,0.782238,-4.958350,1.786312,0.543690,-5.242714,1.809370,0.662870
3506,9.738889,0.001692,-0.001489,-0.009138,-0.999956,-5.052410,1.793543,0.663348,,,,,,,,,,,,,,,,,,,-4.954843,1.786271,0.782276,-4.958390,1.786294,0.543647,-5.242720,1.809135,0.662935
3507,9.741667,0.001538,-0.001385,-0.008834,-0.999959,-5.052456,1.793641,0.663339,,,,,,,,,,,,,,,,,,,-4.954824,1.786276,0.782269,-4.958370,1.786347,0.543635,-5.242757,1.809349,0.662892
3508,9.744444,0.001739,-0.001631,-0.008484,-0.999961,-5.052303,1.793646,0.663374,,,,,,,,,,,,,,,,,,,-4.954837,1.786190,0.782251,-4.958344,1.786250,0.543631,-5.242593,1.809486,0.663012
3509,9.747222,0.001846,-0.001626,-0.008572,-0.999960,-5.052494,1.793546,0.663320,,,,,,,,,,,,,,,,,,,-4.954819,1.786200,0.782294,-4.958344,1.786280,0.543694,-5.242786,1.809353,0.662953
3510,9.750000,0.002446,-0.001597,-0.007995,-0.999964,-5.052295,1.793588,0.663376,,,,,,,,,,,,,,,,,,,-4.954826,1.786302,0.782294,-4.958357,1.786324,0.543634,-5.242569,1.809614,0.662976
3511,9.752778,0.002623,-0.001693,-0.007737,-0.999965,-5.052321,1.793509,0.663335,,,,,,,,,,,,,,,,,,,-4.954834,1.786150,0.782226,-4.958394,1.786099,0.543493,-5.242588,1.809633,0.662966
3512,9.755556,0.001491,-0.001468,-0.008860,-0.999959,-5.052413,1.793638,0.663320,,,,,,,,,,,,,,,,,,,-4.954811,1.786231,0.782269,-4.958341,1.786397,0.543573,-5.242714,1.809336,0.662906
3513,9.758333,0.002336,-0.001365,-0.008357,-0.999961,-5.052398,1.793507,0.663282,,,,,,,,,,,,,,,,,,,-4.954838,1.786207,0.782232,-4.958349,1.786375,0.543572,-5.242683,1.809396,0.662799
3514,9.761111,0.004188,-0.001321,-0.007638,-0.999961,-5.052419,1.793203,0.663525,,,,,,,,,,,,,,,,,,,-4.954782,1.786195,0.782291,-4.958333,1.784344,0.545842,-5.242681,1.809362,0.662960
3515,9.763889,0.001245,-0.001428,-0.008453,-0.999963,-5.052031,1.793323,0.663320,,,,,,,,,,,,,,,,,,,-4.954568,1.785528,0.782202,-4.958347,1.786411,0.543605,-5.242320,1.809176,0.662899
3516,9.766667,0.002145,-0.001593,-0.008230,-0.999963,-5.052157,1.793663,0.663233,,,,,,,,,,,,,,,,,,,-4.954787,1.786257,0.782189,-4.958326,1.786260,0.543674,-5.242439,1.809600,0.662843
3517,9.769444,0.002311,-0.001458,-0.008292,-0.999962,-5.052373,1.793485,0.663310,,,,,,,,,,,,,,,,,,,-4.954780,1.786182,0.782241,-4.958304,1.786276,0.543639,-5.242657,1.809398,0.662863
3518,9.772222,0.001329,-0.001519,-0.009060,-0.999957,-5.052382,1.793543,0.663340,,,,,,,,,,,,,,,,,,,-4.954827,1.786162,0.782255,-4.958346,1.786380,0.543603,-5.242690,1.809165,0.662951
3519,9.775000,0.002334,-0.001369,-0.008335,-0.999962,-5.052404,1.793550,0.663289,,,,,,,,,,,,,,,,,,,-4.954825,1.786241,0.782223,-4.958345,1.786383,0.543630,-5.242689,1.809446,0.662808
3520,9.777778,0.001695,-0.001597,-0.008431,-0.999962,-5.052336,1.793699,0.663389,,,,,,,,,,,,,,,,,,,-4.954839,1.786227,0.782261,-4.958337,1.786320,0.543641,-5.242624,1.809560,0.663017
3521,9.780556,0.001451,-0.001369,-0.008698,-0.999960,-5.052439,1.793642,0.663312,,,,,,,,,,,,,,,,,,,-4.954842,1.786279,0.782266,-4.958332,1.786371,0.543645,-5.242735,1.809402,0.662862
3522,9.783333,0.002366,-0.001372,-0.008447,-0.999961,-5.052412,1.793539,0.663303,,,,,,,,,,,,,,,,,,,-4.954800,1.786307,0.782286,-4.958372,1.786368,0.543639,-5.242701,1.809393,0.662822
3523,9.786111,0.002279,-0.001738,-0.008251,-0.999962,-5.052296,1.793514,0.663422,,,,,,,,,,,,,,,,,,,-4.954830,1.786174,0.782307,-4.958384,1.786366,0.543602,-5.242579,1.809443,0.663082
3524,9.788889,0.004717,-0.001275,-0.007485,-0.999960,-5.052415,1.793134,0.663479,,,,,,,,,,,,,,,,,,,-4.954811,1.786208,0.782290,-4.958508,1.790148,0.541918,-5.242672,1.809350,0.662877
3525,9.791667,0.005969,-0.001481,-0.007001,-0.999957,-5.052357,1.793056,0.663691,,,,,,,,,,,,,,,,,,,-4.954778,1.786276,0.782263,-4.958477,1.784275,0.545952,-5.242599,1.809455,0.663122
3526,9.794444,0.001618,-0.001599,-0.008462,-0.999962,-5.052316,1.793681,0.663373,,,,,,,,,,,,,,,,,,,-4.954825,1.786260,0.782267,-4.958332,1.786341,0.543603,-5.242605,1.809531,0.663004
3527,9.797222,0.004496,-0.001766,-0.007314,-0.999962,-5.052384,1.793279,0.663516,,,,,,,,,,,,,,,,,,,-4.954808,1.786307,0.782259,-4.958500,1.790872,0.541984,-5.242636,1.809561,0.663108
3528,9.800000,0.002424,-0.001709,-0.007997,-0.999964,-5.052166,1.793635,0.663407,,,,,,,,,,,,,,,,,,,-4.954859,1.786186,0.782227,-4.958362,1.786385,0.543581,-5.242440,1.809660,0.663051
3529,9.802778,0.002183,-0.001378,-0.008485,-0.999961,-5.052393,1.793500,0.663344,,,,,,,,,,,,,,,,,,,-4.954848,1.786223,0.782312,-4.958353,1.786416,0.543665,-5.242682,1.809340,0.662871
3530,9.805556,0.002083,-0.001301,-0.008704,-0.999959,-5.052411,1.793530,0.663352,,,,,,,,,,,,,,,,,,,-4.954876,1.786214,0.782245,-4.958425,1.786472,0.543851,-5.242707,1.809286,0.662854
3531,9.808333,0.002393,-0.001615,-0.008162,-0.999963,-5.052289,1.793577,0.663372,,,,,,,,,,,,,,,,,,,-4.954827,1.786241,0.782246,-4.958334,1.786351,0.543627,-5.242569,1.809540,0.662982
3532,9.811111,0.001583,-0.001583,-0.008612,-0.999960,-5.052320,1.793716,0.663362,,,,,,,,,,,,,,,,,,,-4.954794,1.786345,0.782291,-4.958358,1.786414,0.543607,-5.242614,1.809509,0.662988
3533,9.813889,0.002314,-0.001417,-0.008422,-0.999961,-5.052401,1.793525,0.663298,,,,,,,,,,,,,,,,,,,-4.954775,1.786319,0.782258,-4.958371,1.786377,0.543644,-5.242688,1.809388,0.662835
3534,9.816667,0.001481,-0.001694,-0.008391,-0.999962,-5.052314,1.793705,0.663385,,,,,,,,,,,,,,,,,,,-4.954803,1.786202,0.782218,-4.958334,1.786394,0.543628,-5.242601,1.809581,0.663057
3535,9.819444,0.004242,-0.001637,-0.007403,-0.999962,-5.052346,1.793277,0.663604,,,,,,,,,,,,,,,,,,,-4.954818,1.786187,0.782219,-4.958408,1.784324,0.545842,-5.242601,1.809526,0.663156
3536,9.822222,0.000808,-0.001794,-0.007923,-0.999967,-5.052298,1.793472,0.663364,,,,,,,,,,,,,,,,,,,-4.954756,1.785470,0.782167,-4.958301,1.786321,0.543634,-5.242570,1.809528,0.663097
3537,9.825000,0.000997,-0.001639,-0.009015,-0.999958,-5.052482,1.793682,0.663256,,,,,,,,,,,,,,,,,,,-4.954828,1.786196,0.782239,-4.958337,1.786427,0.543595,-5.242788,1.809322,0.662925
3538,9.827778,0.002013,-0.001573,-0.008216,-0.999963,-5.052321,1.793636,0.663424,,,,,,,,,,,,,,,,,,,-4.954866,1.786230,0.782243,-4.958436,1.786478,0.543867,-5.242603,1.809579,0.663031
3539,9.830556,0.000783,-0.001598,-0.009101,-0.999957,-5.052473,1.793751,0.663280,,,,,,,,,,,,,,,,,,,-4.954832,1.786221,0.782223,-4.958456,1.786421,0.543805,-5.242782,1.809358,0.662941
3540,9.833333,0.001503,-0.001793,-0.008570,-0.999961,-5.052342,1.793710,0.663326,,,,,,,,,,,,,,,,,,,-4.954782,1.786286,0.782244,-4.958336,1.786339,0.543663,-5.242635,1.809518,0.663035
3541,9.836111,0.002261,-0.001301,-0.008425,-0.999961,-5.052409,1.793518,0.663313,,,,,,,,,,,,,,,,,,,-4.954830,1.786276,0.782320,-4.958333,1.786367,0.543657,-5.242696,1.809380,0.662808
3542,9.838889,0.001653,-0.001329,-0.008797,-0.999959,-5.052458,1.793622,0.663309,,,,,,,,,,,,,,,,,,,-4.954812,1.786335,0.782288,-4.958382,1.786347,0.543657,-5.242757,1.809344,0.662836
3543,9.841667,0.001498,-0.001597,-0.008564,-0.999961,-5.052314,1.793662,0.663389,,,,,,,,,,,,,,,,,,,-4.954806,1.786219,0.782275,-4.958332,1.786369,0.543626,-5.242607,1.809473,0.663023
3544,9.844444,0.002126,-0.001239,-0.008461,-0.999961,-5.052372,1.793509,0.663342,,,,,,,,,,,,,,,,,,,-4.954804,1.786217,0.782305,-4.958290,1.786340,0.543640,-5.242660,1.809358,0.662819
3545,9.847222,0.002173,-0.001401,-0.008321,-0.999962,-5.052402,1.793510,0.663300,,,,,,,,,,,,,,,,,,,-4.954782,1.786232,0.782280,-4.958370,1.786358,0.543647,-5.242686,1.809412,0.662836
3546,9.850000,0.002201,-0.001640,-0.008003,-0.999964,-5.052314,1.793527,0.663393,,,,,,,,,,,,,,,,,,,-4.954850,1.786082,0.782295,-4.958351,1.786297,0.543627,-5.242588,1.809550,0.663019
3547,9.852778,0.002221,-0.001558,-0.008058,-0.999964,-5.052305,1.793527,0.663360,,,,,,,,,,,,,,,,,,,-4.954831,1.786192,0.782286,-4.958354,1.786313,0.543640,-5.242581,1.809530,0.662954
3548,9.855556,0.001689,-0.001583,-0.008661,-0.999960,-5.052502,1.793553,0.663267,,,,,,,,,,,,,,,,,,,-4.954792,1.786247,0.782270,-4.958365,1.786355,0.543647,-5.242797,1.809327,0.662889
3549,9.858333,0.002260,-0.001380,-0.008492,-0.999960,-5.052393,1.793493,0.663325,,,,,,,,,,,,,,,,,,,-4.954836,1.786222,0.782297,-4.958326,1.786370,0.543619,-5.242683,1.809330,0.662851
3550,9.861111,0.001761,-0.001848,-0.008357,-0.999962,-5.052423,1.793633,0.663341,,,,,,,,,,,,,,,,,,,-4.954817,1.786212,0.782210,-4.958377,1.786348,0.543650,-5.242708,1.809522,0.663061
3551,9.863889,0.000624,-0.001713,-0.007966,-0.999967,-5.052254,1.793575,0.663400,,,,,,,,,,,,,,,,,,,-4.954730,1.785537,0.782216,-4.958351,1.786361,0.543649,-5.242527,1.809614,0.663109
3552,9.866667,0.001538,-0.001634,-0.008848,-0.999958,-5.052504,1.793592,0.663272,,,,,,,,,,,,,,,,,,,-4.954817,1.786223,0.782217,-4.958396,1.786461,0.543642,-5.242805,1.809294,0.662919
3553,9.869444,0.001352,-0.001704,-0.007705,-0.999968,-5.052228,1.793450,0.663390,,,,,,,,,,,,,,,,,,,-4.954711,1.785535,0.782220,-4.958335,1.786379,0.543625,-5.242493,1.809588,0.663070
3554,9.872222,0.002174,-0.001532,-0.008411,-0.999961,-5.052260,1.793550,0.663356,,,,,,,,,,,,,,,,,,,-4.954786,1.786266,0.782252,-4.958335,1.786404,0.543627,-5.242548,1.809418,0.662942
3555,9.875000,0.005107,-0.001713,-0.007337,-0.999959,-5.051879,1.793227,0.663589,,,,,,,,,,,,,,,,,,,-4.954864,1.786230,0.782248,-4.958336,1.784367,0.545813,-5.242133,1.809500,0.663140
3556,9.877778,0.002632,-0.002014,-0.008192,-0.999961,-5.051731,1.793677,0.663459,,,,,,,,,,,,,,,,,,,-4.954787,1.786239,0.782206,-4.958365,1.786382,0.543635,-5.242012,1.809629,0.663212
3557,9.880556,0.002782,-0.001946,-0.008134,-0.999961,-5.051709,1.793635,0.663436,,,,,,,,,,,,,,,,,,,-4.954849,1.786229,0.782272,-4.958372,1.786313,0.543626,-5.241988,1.809608,0.663158
3558,9.883333,0.002305,-0.001605,-0.008047,-0.999964,-5.051968,1.793606,0.663342,,,,,,,,,,,,,,,,,,,-4.954802,1.786297,0.782280,-4.958364,1.786343,0.543583,-5.242244,1.809613,0.662951
3559,9.886111,0.002327,-0.001307,-0.008435,-0.999961,-5.052382,1.793531,0.663341,,,,,,,,,,,,,,,,,,,-4.954826,1.786239,0.782232,-4.958333,1.786309,0.543663,-5.242670,1.809389,0.662835
3560,9.888889,0.001666,-0.001544,-0.008374,-0.999962,-5.052331,1.793674,0.663374,,,,,,,,,,,,,,,,,,,-4.954787,1.786261,0.782276,-4.958340,1.786299,0.543684,-5.242618,1.809556,0.662982
