Format Version,1.23,Take Name,team6_final_trial_005,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-08-04 10.43.42.219 AM,Total Frames in Take,11292,Total Exported Frames,11292,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
8643,24.008333,-0.015321,-0.003245,0.015227,-0.999761,-2.669634,2.710088,3.777467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.575459,2.711090,3.805739,-2.664961,2.709564,3.730762,-2.768798,2.709232,3.794331
8644,24.011111,-0.019221,-0.003784,0.016279,-0.999676,-2.671453,2.709414,3.777945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.577458,2.710006,3.806006,-2.665912,2.709555,3.731211,-2.770557,2.707968,3.794887
8645,24.013889,-0.015225,-0.001853,0.018505,-0.999711,-2.673181,2.709437,3.778140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.579344,2.709559,3.806753,-2.668158,2.708661,3.731328,-2.772602,2.708780,3.794574
8646,24.016667,-0.019371,-0.003408,0.016425,-0.999672,-2.674568,2.708729,3.778498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.580477,2.709365,3.806887,-2.669571,2.708609,3.731533,-2.773593,2.707667,3.795556
8647,24.019444,-0.014487,-0.002638,0.013927,-0.999795,-2.675937,2.708560,3.779117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.582095,2.709538,3.807665,-2.670999,2.707830,3.731846,-2.774972,2.706623,3.795949
8648,24.022222,-0.009537,-0.001944,0.011533,-0.999886,-2.677379,2.708331,3.779712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.583540,2.709533,3.808290,-2.672771,2.707375,3.732751,-2.776938,2.706999,3.796534
8649,24.025000,-0.009009,-0.001440,0.016333,-0.999825,-2.679146,2.708350,3.780019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.585593,2.708762,3.808759,-2.674151,2.707339,3.732924,-2.778022,2.707447,3.797201
8650,24.027778,-0.017001,-0.002716,0.011770,-0.999783,-2.680701,2.707373,3.780553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.586838,2.708375,3.808998,-2.675581,2.706891,3.734027,-2.779849,2.706130,3.797649
8651,24.030556,-0.011348,-0.001786,0.016536,-0.999797,-2.682412,2.707566,3.780825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.588430,2.707915,3.809446,-2.677372,2.706686,3.734323,-2.781653,2.706142,3.797436
8652,24.033333,-0.014241,-0.001558,0.014751,-0.999789,-2.683859,2.707136,3.781549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.589979,2.707448,3.809894,-2.678609,2.706529,3.734660,-2.783182,2.704883,3.797780
8653,24.036111,-0.008775,-0.002233,0.016901,-0.999816,-2.685672,2.706379,3.781919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.591620,2.707046,3.810248,-2.680368,2.705894,3.734904,-2.784776,2.704885,3.798840
8654,24.038889,-0.011187,-0.001629,0.016236,-0.999804,-2.686934,2.706141,3.782310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.593418,2.706331,3.810579,-2.681747,2.706342,3.735654,-2.786401,2.704272,3.799130
8655,24.041667,-0.014232,0.000077,0.012788,-0.999817,-2.688303,2.705537,3.782640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.594492,2.706745,3.811157,-2.683223,2.706119,3.736159,-2.787817,2.703646,3.799053
8656,24.044444,-0.013663,-0.002487,0.013765,-0.999809,-2.689820,2.705281,3.783412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.595989,2.706580,3.811617,-2.684914,2.705507,3.736561,-2.789409,2.703435,3.799932
8657,24.047222,-0.013940,-0.001922,0.016427,-0.999766,-2.691681,2.705145,3.783962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.598040,2.705634,3.812504,-2.686558,2.705148,3.737045,-2.790273,2.704773,3.801118
8658,24.050000,-0.010687,-0.001034,0.018151,-0.999778,-2.693396,2.704961,3.784326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.599386,2.705483,3.812823,-2.688252,2.704320,3.737467,-2.793031,2.703418,3.800453
8659,24.052778,-0.013782,-0.000727,0.020316,-0.999698,-2.695000,2.704648,3.784523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.601299,2.704534,3.813326,-2.689824,2.704375,3.738071,-2.794275,2.703821,3.801047
8660,24.055556,-0.016903,-0.001721,0.016818,-0.999714,-2.696534,2.703745,3.784794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.602571,2.704235,3.813489,-2.691681,2.703649,3.738121,-2.796080,2.701957,3.800837
8661,24.058333,-0.017546,-0.003344,0.012992,-0.999756,-2.697900,2.703372,3.785512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.604335,2.704082,3.814101,-2.692970,2.703364,3.738424,-2.797262,2.701667,3.802481
8662,24.061111,-0.008372,-0.002417,0.014874,-0.999851,-2.699494,2.703456,3.786132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.606015,2.704313,3.814557,-2.694401,2.702741,3.739622,-2.798833,2.702305,3.803049
8663,24.063889,-0.009093,-0.002109,0.016570,-0.999819,-2.701073,2.703239,3.786520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.607366,2.703789,3.815004,-2.696282,2.702333,3.739539,-2.800690,2.701386,3.803154
8664,24.066667,-0.011065,-0.002707,0.015017,-0.999822,-2.702604,2.703144,3.786820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.608624,2.703513,3.815311,-2.697613,2.702437,3.739735,-2.801970,2.701658,3.803912
8665,24.069444,-0.012633,-0.002319,0.013116,-0.999832,-2.704148,2.702397,3.787488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.610320,2.703356,3.815839,-2.699237,2.702034,3.740788,-2.803282,2.701733,3.804686
8666,24.072222,-0.010634,-0.001906,0.017335,-0.999791,-2.706090,2.702096,3.787950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.612089,2.702347,3.816623,-2.701111,2.701313,3.740865,-2.805073,2.701235,3.805040
8667,24.075000,-0.009010,-0.001308,0.017312,-0.999809,-2.707666,2.701976,3.788402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.614123,2.702636,3.816662,-2.702537,2.700949,3.741608,-2.806217,2.701936,3.805727
8668,24.077778,-0.010126,-0.001823,0.017438,-0.999795,-2.709102,2.701755,3.789035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.615055,2.702286,3.817105,-2.704157,2.701310,3.742157,-2.808092,2.700310,3.805929
8669,24.080556,-0.012498,-0.001356,0.017723,-0.999764,-2.710494,2.701121,3.789553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.616570,2.701446,3.817982,-2.705643,2.700937,3.742662,-2.808476,2.701025,3.806384
8670,24.083333,-0.011873,-0.000530,0.016128,-0.999799,-2.712093,2.700737,3.789870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.618132,2.701522,3.818258,-2.706943,2.700636,3.743328,-2.811238,2.699871,3.806810
8671,24.086111,-0.008143,-0.000716,0.018355,-0.999798,-2.713734,2.700483,3.790329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.619946,2.700579,3.818806,-2.709237,2.699499,3.742996,-2.812958,2.699432,3.806780
8672,24.088889,-0.015030,-0.002268,0.017617,-0.999729,-2.715315,2.699746,3.790932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.621701,2.699656,3.819238,-2.710068,2.699879,3.744433,-2.814539,2.698291,3.807433
8673,24.091667,-0.013546,-0.001703,0.017768,-0.999749,-2.716809,2.699595,3.791402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.623250,2.699845,3.819831,-2.711864,2.699296,3.745042,-2.816225,2.698173,3.807814
8674,24.094444,-0.016648,-0.002880,0.017262,-0.999708,-2.718349,2.699172,3.791860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.624640,2.699492,3.820517,-2.713761,2.698702,3.744578,-2.817480,2.698288,3.808779
8675,24.097222,-0.015184,-0.002244,0.013352,-0.999793,-2.719703,2.698472,3.792564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.626384,2.699615,3.821038,-2.714962,2.698046,3.745336,-2.818927,2.697392,3.809388
8676,24.100000,-0.007976,-0.002313,0.014897,-0.999855,-2.721632,2.698458,3.792818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.627656,2.699602,3.821357,-2.716240,2.697931,3.746163,-2.820657,2.697771,3.809816
8677,24.102778,-0.011396,-0.002144,0.013591,-0.999840,-2.722945,2.698133,3.793128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.629096,2.699110,3.821776,-2.718547,2.697019,3.745582,-2.822316,2.696620,3.809555
8678,24.105556,-0.013338,-0.002660,0.013806,-0.999812,-2.724471,2.697661,3.793584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.630642,2.699031,3.822010,-2.719505,2.697163,3.746399,-2.823894,2.695968,3.810583
8679,24.108333,-0.013125,-0.001529,0.014930,-0.999801,-2.726345,2.697036,3.794157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.632639,2.697753,3.822556,-2.721809,2.696516,3.746989,-2.825799,2.695864,3.810462
8680,24.111111,-0.017653,-0.001323,0.009923,-0.999794,-2.727926,2.696437,3.794358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.634049,2.697972,3.822867,-2.722727,2.696512,3.748063,-2.827406,2.694945,3.811159
8681,24.113889,-0.009319,-0.002487,0.017453,-0.999801,-2.729695,2.696883,3.794964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.635687,2.697500,3.823372,-2.724445,2.696071,3.748546,-2.828307,2.697073,3.812461
8682,24.116667,-0.013721,-0.000947,0.014938,-0.999794,-2.731119,2.696207,3.795989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.637035,2.697072,3.824582,-2.726191,2.695733,3.749046,-2.830157,2.695128,3.812789
8683,24.119444,-0.011641,-0.000294,0.015435,-0.999813,-2.732364,2.695935,3.796410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.638878,2.696270,3.824933,-2.726636,2.696310,3.749831,-2.831308,2.695115,3.813206
8684,24.122222,-0.006309,-0.000723,0.018712,-0.999805,-2.734367,2.695693,3.796805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.640542,2.696308,3.825226,-2.729348,2.694686,3.749741,-2.833635,2.694774,3.813629
8685,24.125000,-0.013329,-0.002084,0.015623,-0.999787,-2.735750,2.694808,3.797266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.642198,2.695159,3.825803,-2.731273,2.693884,3.749449,-2.835047,2.694157,3.814098
8686,24.127778,-0.015359,-0.002592,0.013880,-0.999782,-2.736957,2.694748,3.797969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.643328,2.694987,3.826302,-2.731798,2.694678,3.751088,-2.836581,2.693112,3.814557
8687,24.130556,-0.013586,-0.002054,0.016608,-0.999768,-2.739354,2.694349,3.798069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.645217,2.694943,3.826711,-2.733990,2.694007,3.751175,-2.838476,2.692537,3.814486
8688,24.133333,-0.016653,-0.002995,0.015089,-0.999743,-2.740529,2.693439,3.798768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.646822,2.693312,3.827505,-2.735396,2.693745,3.752275,-2.839761,2.691916,3.815449
8689,24.136111,-0.014553,-0.003111,0.013819,-0.999794,-2.741987,2.693269,3.799463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.648365,2.693003,3.828160,-2.736199,2.693984,3.753040,-2.840391,2.690900,3.818726
8690,24.138889,-0.017196,-0.002760,0.014713,-0.999740,-2.743442,2.692847,3.799654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.649646,2.693824,3.827992,-2.738862,2.692776,3.752930,-2.841570,2.690620,3.819026
8691,24.141667,-0.016398,-0.002469,0.012734,-0.999781,-2.745006,2.692332,3.800250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.651385,2.693715,3.828609,-2.739849,2.692528,3.753324,-2.844349,2.691519,3.817293
8692,24.144444,-0.016263,-0.002159,0.013126,-0.999779,-2.746861,2.692303,3.800816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.653127,2.693097,3.829293,-2.741450,2.691751,3.754223,-2.846146,2.691148,3.817560
8693,24.147222,-0.015334,-0.002111,0.015485,-0.999760,-2.748322,2.692085,3.801075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.654382,2.692837,3.829649,-2.743461,2.691477,3.754383,-2.847647,2.690976,3.817910
8694,24.150000,-0.013669,-0.001747,0.012144,-0.999831,-2.750028,2.691373,3.801613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.656267,2.692377,3.830321,-2.744348,2.692705,3.755574,-2.849124,2.690249,3.818541
8695,24.152778,-0.013784,-0.001796,0.011667,-0.999835,-2.751425,2.690787,3.802062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.657477,2.692272,3.830837,-2.746685,2.690163,3.755264,-2.851067,2.689563,3.819029
8696,24.155556,-0.015243,-0.000514,0.010855,-0.999825,-2.752687,2.690524,3.802555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.659146,2.691789,3.831072,-2.747923,2.690250,3.755603,-2.852215,2.689266,3.819378
8697,24.158333,-0.012529,-0.000101,0.011487,-0.999856,-2.754629,2.690071,3.803236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.661255,2.690874,3.831845,-2.749733,2.689338,3.756073,-2.853736,2.689452,3.820132
8698,24.161111,-0.003736,-0.000658,0.018168,-0.999828,-2.756512,2.690616,3.803639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.662435,2.690830,3.832171,-2.751404,2.689092,3.756520,-2.855349,2.690044,3.820697
8699,24.163889,-0.010088,-0.001790,0.014674,-0.999840,-2.757859,2.689638,3.804427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.663909,2.690272,3.832951,-2.753028,2.688320,3.756917,-2.857123,2.688565,3.821213
8700,24.166667,-0.014700,-0.001550,0.013159,-0.999804,-2.759436,2.688858,3.804819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.665844,2.689554,3.833590,-2.754521,2.688087,3.757357,-2.858843,2.686705,3.822335
8701,24.169444,-0.017056,-0.001210,0.011887,-0.999783,-2.760599,2.688352,3.805480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.667238,2.689140,3.834176,-2.755894,2.687980,3.758744,-2.860291,2.685930,3.822411
8702,24.172222,-0.012727,-0.003370,0.014224,-0.999812,-2.762336,2.687904,3.806056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.668679,2.688583,3.834524,-2.757651,2.687361,3.759151,-2.861091,2.686887,3.823498
8703,24.175000,-0.014021,-0.002842,0.015738,-0.999774,-2.764262,2.687817,3.806468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.670651,2.687786,3.834931,-2.759324,2.687422,3.759518,-2.863039,2.687057,3.823805
