Format Version,1.23,Take Name,group6_trial_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-07-24 04.17.24.871 PM,Total Frames in Take,1827,Total Exported Frames,1827,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1500,4.166667,-0.005982,0.515932,-0.194657,-0.834198,2.329027,0.039539,1.037922,-5.240542,1.812351,0.665023,-4.954504,1.784622,0.785351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193149,0.043789,1.276672,2.353904,0.039200,0.992260,2.441294,0.035643,0.842460
1501,4.169444,-0.003579,0.521507,-0.140638,-0.841569,2.329051,0.039550,1.038031,-5.240530,1.812333,0.664999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958838,1.784465,0.547870,,,,,,,,,,,,,,,,,,,,,,2.193186,0.043939,1.276578,2.352892,0.039008,0.994257,2.441292,0.035731,0.842436
1502,4.172222,0.002415,0.529719,0.034631,-0.847462,2.329450,0.039272,1.038404,-5.240621,1.812319,0.665030,-4.953980,1.781699,0.784695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193572,0.044494,1.276607,2.352871,0.039006,0.994265,2.442678,0.034931,0.845153
1503,4.175000,0.007997,0.522677,0.191062,-0.830807,2.329321,0.039893,1.038314,,,,-4.954734,1.786607,0.783175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958832,1.784596,0.547940,,,,,,,,,,,,,,,,,,,,,,2.193140,0.043847,1.276621,2.353084,0.040269,0.993989,2.442356,0.035291,0.845368
1504,4.177778,0.002022,0.529924,0.014120,-0.847925,2.329421,0.039551,1.038247,,,,-4.954908,1.784703,0.785290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193128,0.043940,1.276660,2.353006,0.040302,0.993997,2.442699,0.034975,0.845225
1505,4.180556,-0.006640,0.510754,-0.232795,-0.827582,2.329100,0.039618,1.037962,,,,-4.954927,1.784790,0.785317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193603,0.044525,1.276510,2.353822,0.039109,0.992322,2.441287,0.035682,0.842443
1506,4.183333,0.013125,0.508562,0.311963,-0.802416,2.328547,0.040126,1.037739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189484,0.045483,1.274980,2.353014,0.040367,0.994005,2.441230,0.035679,0.842479
1507,4.186111,-0.005456,0.509845,-0.253414,-0.822076,2.328600,0.040255,1.037730,-5.240549,1.812273,0.664962,-4.954766,1.786481,0.783173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958803,1.784538,0.547914,,,,,,,,,,,,,,,,,,,,,,2.189428,0.045627,1.274927,2.353052,0.040252,0.993960,2.442383,0.035175,0.845317
1508,4.188889,-0.003822,0.522439,-0.128806,-0.842883,2.329066,0.039349,1.038098,-5.240550,1.812221,0.665065,-4.954730,1.786450,0.783180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193308,0.044117,1.276717,2.352873,0.038976,0.994273,2.441289,0.035643,0.842457
1509,4.191667,0.003608,0.529234,0.066907,-0.845826,2.329288,0.039283,1.038445,,,,-4.954795,1.786598,0.783087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958798,1.784547,0.547906,,,,,,,,,,,,,,,,,,,,,,2.193493,0.044539,1.276504,2.352905,0.039091,0.994251,2.442406,0.035329,0.845368
1510,4.194444,-0.001777,0.523634,-0.128695,-0.842165,2.328638,0.040063,1.037619,-5.240588,1.812367,0.664953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958809,1.784570,0.547922,,,,,,,,,,,,,,,,,,,,,,2.189755,0.046316,1.274830,2.352920,0.039026,0.994267,2.441265,0.035652,0.842451
1511,4.197222,-0.031491,-0.059984,-0.995760,0.062220,2.328707,0.040402,1.037979,-5.240586,1.812235,0.665031,-4.954896,1.784734,0.785355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958830,1.784512,0.547865,,,,,,,,,,,,,,,,,,,,,,2.189119,0.046672,1.274605,2.355346,0.039290,0.994752,2.442358,0.035701,0.844970
1512,4.200000,-0.014925,-0.500109,-0.361801,0.786618,2.328586,0.040538,1.037784,,,,-4.954739,1.786613,0.783177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189863,0.046094,1.275077,2.353027,0.040304,0.994004,2.441283,0.035696,0.842424
1513,4.202778,0.005218,-0.518017,0.176054,0.837040,2.329046,0.039560,1.037899,,,,-4.954741,1.786645,0.783202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958797,1.784518,0.547911,,,,,,,,,,,,,,,,,,,,,,2.193108,0.043920,1.276634,2.353961,0.039152,0.992223,2.441319,0.035684,0.842458
1514,4.205556,-0.002177,-0.529042,-0.032569,0.847968,2.329339,0.039546,1.038029,-5.240560,1.812221,0.665095,-4.954937,1.786451,0.782788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958566,1.784583,0.546641,,,,,,,,,,,,,,,,,,,,,,2.193162,0.044015,1.276578,2.353076,0.040276,0.993987,2.441285,0.035694,0.842482
1515,4.208333,-0.002946,-0.528438,-0.059488,0.846880,2.329207,0.039483,1.038036,-5.240554,1.812334,0.665001,-4.956330,1.780764,0.782275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193154,0.043844,1.276593,2.353071,0.040257,0.993953,2.441282,0.035655,0.842406
1516,4.211111,-0.000115,-0.528701,0.050390,0.847311,2.329627,0.039543,1.038129,,,,-4.954707,1.786528,0.783191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193559,0.044511,1.276609,2.353070,0.040326,0.993987,2.444267,0.036343,0.844198
1517,4.213889,0.002600,-0.524153,0.096335,0.846154,2.328639,0.039810,1.037890,-5.240559,1.812382,0.664982,-4.954965,1.786441,0.782824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958863,1.784532,0.547894,,,,,,,,,,,,,,,,,,,,,,2.193270,0.044253,1.276735,2.353040,0.040369,0.994004,2.439688,0.037334,0.842730
1518,4.216667,-0.033594,-0.079371,-0.991886,0.093459,2.328293,0.040317,1.037825,,,,-4.954780,1.786573,0.783161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189666,0.046556,1.274797,2.352917,0.038945,0.994260,2.439460,0.037177,0.842891
1519,4.219444,-0.032853,-0.091473,-0.988773,0.113496,2.328565,0.040176,1.037727,,,,-4.954942,1.784694,0.785312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958786,1.784481,0.547867,,,,,,,,,,,,,,,,,,,,,,2.189757,0.046301,1.275018,2.355563,0.038557,0.993728,2.439510,0.037552,0.842627
1520,4.222222,-0.006446,0.515570,-0.196603,-0.833962,2.328967,0.039593,1.037902,-5.240587,1.812275,0.664989,-4.954677,1.784548,0.785316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958514,1.784552,0.546680,,,,,,,,,,,,,,,,,,,,,,2.193577,0.044397,1.276655,2.353888,0.039135,0.992232,2.441565,0.035198,0.842451
1521,4.225000,-0.004190,0.519950,-0.154591,-0.840081,2.329048,0.039533,1.038116,,,,-4.954898,1.784739,0.785301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193524,0.044552,1.276636,2.352887,0.039070,0.994217,2.441278,0.035662,0.842435
1522,4.227778,-0.004861,0.514643,-0.209104,-0.831501,2.328315,0.040803,1.037416,-5.240615,1.812392,0.664955,-4.954729,1.786544,0.783151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958781,1.784491,0.547904,,,,,,,,,,,,,,,,,,,,,,2.189031,0.046730,1.274520,2.353886,0.039128,0.992232,2.441260,0.035674,0.842454
1523,4.230556,0.010769,0.518110,0.243346,-0.819895,2.328531,0.040526,1.037619,,,,-4.954420,1.784247,0.785571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189753,0.046241,1.274762,2.353034,0.040325,0.993972,2.441212,0.035660,0.842441
1524,4.233333,0.012802,0.502715,0.337809,-0.795612,2.329515,0.039246,1.038543,-5.240537,1.812163,0.665088,-4.954005,1.781713,0.784674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958714,1.784535,0.546792,,,,,,,,,,,,,,,,,,,,,,2.193110,0.043864,1.276801,2.355881,0.038693,0.995923,2.442315,0.035162,0.845339
1525,4.236111,0.000406,0.527356,-0.102743,-0.843409,2.329022,0.040317,1.037882,,,,-4.953996,1.781706,0.784638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958826,1.784556,0.547922,,,,,,,,,,,,,,,,,,,,,,2.188958,0.046869,1.274399,2.353041,0.040297,0.994005,2.444187,0.035713,0.844032
1526,4.238889,0.008608,0.525648,0.168276,-0.833849,2.328660,0.040346,1.037724,-5.240586,1.812305,0.664961,-4.954711,1.786650,0.783162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958842,1.784454,0.547903,,,,,,,,,,,,,,,,,,,,,,2.189084,0.046745,1.274602,2.353011,0.040327,0.993975,2.441199,0.035663,0.842463
1527,4.241667,0.021329,0.440111,0.583683,-0.682027,2.328159,0.040111,1.037623,-5.240568,1.812196,0.665010,-4.954771,1.786619,0.783206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958864,1.784514,0.547955,,,,,,,,,,,,,,,,,,,,,,2.187329,0.045308,1.276366,2.353037,0.040357,0.993974,2.441254,0.035670,0.842420
1528,4.244444,0.029645,-0.103372,0.974169,0.198570,2.328799,0.040162,1.037932,-5.240588,1.812410,0.665047,-4.954965,1.786396,0.782757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958611,1.784125,0.548348,,,,,,,,,,,,,,,,,,,,,,2.189747,0.046239,1.274970,2.352906,0.038979,0.994267,2.442575,0.034890,0.845228
1529,4.247222,0.008470,-0.503693,0.278300,0.817784,2.329062,0.039663,1.037999,-5.240593,1.812305,0.665001,-4.955257,1.785512,0.782335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193287,0.044185,1.276873,2.353988,0.038922,0.992234,2.441270,0.035698,0.842463
1530,4.250000,-0.005247,-0.526279,-0.125362,0.841004,2.329447,0.039343,1.038158,,,,-4.955004,1.786494,0.782770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193227,0.043762,1.276668,2.353041,0.039937,0.994196,2.441271,0.035630,0.842455
1531,4.252778,-0.000753,-0.528857,-0.000314,0.848710,2.329422,0.039386,1.038439,-5.240589,1.812249,0.664980,-4.954796,1.786602,0.783142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958809,1.784546,0.547977,,,,,,,,,,,,,,,,,,,,,,2.193306,0.044035,1.276811,2.353894,0.039156,0.992305,2.442365,0.035203,0.845413
1532,4.255556,-0.001225,-0.528942,-0.030962,0.848092,2.329468,0.039313,1.038395,,,,-4.954751,1.786585,0.783151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193525,0.044312,1.276665,2.353898,0.039169,0.992200,2.442450,0.035386,0.845373
1533,4.258333,0.005912,-0.517794,0.185198,0.835198,2.329614,0.039606,1.038155,,,,-4.954743,1.786556,0.783170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193601,0.044556,1.276702,2.353094,0.040285,0.993984,2.443655,0.036911,0.843563
1534,4.261111,-0.002522,-0.528526,-0.046537,0.847637,2.329240,0.039558,1.038209,,,,-4.954750,1.786592,0.783167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958555,1.784129,0.548397,,,,,,,,,,,,,,,,,,,,,,2.193531,0.044497,1.276659,2.353082,0.040354,0.993959,2.441234,0.035658,0.842426
1535,4.263889,-0.031919,-0.029395,-0.998980,0.012502,2.328749,0.040082,1.037921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189657,0.046187,1.274809,2.355522,0.038609,0.993762,2.441294,0.035675,0.842457
1536,4.266667,-0.006843,-0.529680,-0.105432,0.841591,2.328723,0.040546,1.037889,,,,-4.954935,1.786466,0.782754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958737,1.784551,0.546784,,,,,,,,,,,,,,,,,,,,,,2.189725,0.046218,1.274982,2.353068,0.040375,0.994020,2.442345,0.035175,0.845341
1537,4.269444,-0.031312,0.010238,-0.998202,-0.050084,2.328954,0.040193,1.037974,,,,-4.954727,1.786583,0.783195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189110,0.046657,1.274629,2.355566,0.038473,0.993649,2.442372,0.035127,0.845328
1538,4.272222,-0.028400,0.170537,-0.937057,-0.303372,2.328647,0.040389,1.037748,,,,-4.954866,1.784732,0.785371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189818,0.046261,1.274960,2.353905,0.039078,0.992314,2.442347,0.035232,0.845341
1539,4.275000,-0.007108,0.509900,-0.238331,-0.826529,2.329003,0.039711,1.037984,-5.240534,1.812185,0.665024,-4.954719,1.786639,0.783167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193270,0.044091,1.276748,2.353901,0.039126,0.992340,2.441295,0.035688,0.842459
1540,4.277778,0.007284,0.522457,0.179818,-0.833457,2.329217,0.039754,1.038127,,,,-4.954725,1.786604,0.783139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958810,1.784537,0.547935,,,,,,,,,,,,,,,,,,,,,,2.193214,0.043740,1.276601,2.353046,0.040272,0.993990,2.441269,0.035713,0.842425
1541,4.280556,-0.027125,0.212354,-0.904332,-0.369260,2.328604,0.040445,1.037625,,,,-4.954399,1.784272,0.785585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958508,1.784129,0.548398,,,,,,,,,,,,,,,,,,,,,,2.189094,0.046623,1.274580,2.353872,0.039182,0.992309,2.442346,0.035118,0.845249
1542,4.283333,0.013425,0.509475,0.308267,-0.803260,2.328557,0.040370,1.037716,-5.240619,1.812240,0.664965,-4.954788,1.786588,0.783156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958773,1.784575,0.546736,,,,,,,,,,,,,,,,,,,,,,2.189759,0.046202,1.274969,2.353001,0.040458,0.994027,2.441259,0.035748,0.842470
1543,4.286111,0.033163,-0.004426,0.998735,0.037551,2.329303,0.039476,1.038000,,,,-4.954967,1.784737,0.785340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958765,1.784608,0.546829,,,,,,,,,,,,,,,,,,,,,,2.193054,0.043846,1.276602,2.355451,0.038512,0.994079,2.441268,0.035663,0.842406
1544,4.288889,0.032781,-0.175730,0.933686,0.310284,2.329122,0.039657,1.038240,-5.240532,1.812314,0.664974,-4.954976,1.784691,0.785236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193332,0.044235,1.276698,2.352835,0.039139,0.994258,2.439530,0.037286,0.842892
1545,4.291667,0.032325,-0.097402,0.976872,0.187587,2.328137,0.040789,1.037365,,,,-4.954695,1.786787,0.782900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189089,0.046640,1.274600,2.353899,0.039191,0.992279,2.441295,0.035672,0.842427
1546,4.294444,-0.009435,-0.524794,-0.179553,0.832023,2.328652,0.040274,1.037728,-5.240590,1.812347,0.664973,-4.954740,1.786618,0.783185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189786,0.046388,1.274787,2.353054,0.040295,0.993969,2.441266,0.035655,0.842437
1547,4.297222,-0.005578,-0.528257,-0.107655,0.842214,2.329204,0.039482,1.038339,,,,-4.954752,1.786567,0.783138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193142,0.044004,1.276583,2.352849,0.039142,0.994246,2.442370,0.035237,0.845353
1548,4.300000,0.028350,-0.172188,0.935964,0.305808,2.328632,0.040432,1.037708,,,,-4.954944,1.784674,0.785329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189774,0.046269,1.275040,2.353861,0.039104,0.992273,2.442441,0.035412,0.845333
1549,4.302778,-0.013512,-0.507613,-0.319123,0.800192,2.328663,0.040289,1.037779,-5.240545,1.812228,0.665077,-4.956311,1.780711,0.782277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958519,1.784452,0.546685,,,,,,,,,,,,,,,,,,,,,,2.189721,0.046364,1.274844,2.353021,0.040299,0.993997,2.441210,0.035691,0.842513
1550,4.305556,0.007167,-0.510942,0.234551,0.826966,2.329148,0.039539,1.037874,,,,-4.956327,1.780694,0.782288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193106,0.043922,1.276702,2.353876,0.039080,0.992285,2.440959,0.035525,0.842542
1551,4.308333,0.007606,-0.507807,0.252356,0.823645,2.329040,0.039725,1.037975,,,,-4.954914,1.784721,0.785302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958738,1.784548,0.546808,,,,,,,,,,,,,,,,,,,,,,2.193234,0.044211,1.276777,2.353897,0.039168,0.992277,2.440919,0.035483,0.842501
1552,4.311111,0.007755,-0.507522,0.254746,0.823083,2.329020,0.039683,1.037970,,,,-4.954895,1.784724,0.785301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958823,1.784575,0.547992,,,,,,,,,,,,,,,,,,,,,,2.193499,0.044526,1.276626,2.353910,0.039075,0.992270,2.441237,0.035739,0.842439
1553,4.313889,0.005783,-0.516737,0.186635,0.835534,2.328955,0.039517,1.037988,-5.240585,1.812194,0.665027,-4.954964,1.786486,0.782775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958838,1.784517,0.547904,,,,,,,,,,,,,,,,,,,,,,2.193226,0.044146,1.276748,2.353873,0.039051,0.992316,2.441232,0.035690,0.842449
1554,4.316667,-0.012199,-0.515253,-0.267128,0.814253,2.328508,0.040237,1.037776,,,,-4.954924,1.784758,0.785356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958801,1.784481,0.547925,,,,,,,-4.952854,1.796172,0.544447,,,,,,,,,,,,,2.189720,0.046359,1.274802,2.353030,0.040272,0.994011,2.440941,0.035461,0.842494
